goal,target,indicator,seriesCode,seriesDesc,release,geoAreaCode,geoAreaName,parentCode,parentName,type,ISO3,UN_Member,X,Y,basePeriod,unitsCode,unitsDesc,unitmultiplierCode,unitmultiplierDesc,reportingTypeCode,reportingTypeDesc,valueDetails,footnotes,sources,timeDetails,nature,value_2000,value_2005,value_2010,value_2015,value_latest_year,latest_year,ObjectId
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,780,Trinidad and Tobago,29,Caribbean,Country,TTO,1,-61.29389504,10.41877263,,HA_TH,Thousands of hectares,,,G,Global,,Official country data submitted to FAO,"FAO, Global Forest Resources Assessment",,C: Country data,233.6,230,226.4,234.476,234.476,2015,223
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,784,United Arab Emirates,145,Western Asia,Country,ARE,1,53.98279159,23.43322219,,HA_TH,Thousands of hectares,,,G,Global,,FAO Estimate,"FAO, Global Forest Resources Assessment",,E: Estimated data,310,312,317.3,322.6,322.6,2015,224
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,788,Tunisia,15,Northern Africa,Country,TUN,1,9.572737411,34.11439971,,HA_TH,Thousands of hectares,,,G,Global,,Official country data submitted to FAO,"FAO, Global Forest Resources Assessment",,C: Country data,837,915,990,1041,1041,2015,225
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,792,Turkey,145,Western Asia,Country,TUR,1,35.42890329,38.9899684,,HA_TH,Thousands of hectares,,,G,Global,,Official country data submitted to FAO,"FAO, Global Forest Resources Assessment",,C: Country data,10183,10662,11203,11715,11715,2015,226
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,795,Turkmenistan,143,Central Asia,Country,TKM,1,58.9787665,40.0912346,,HA_TH,Thousands of hectares,,,G,Global,,FAO Estimate,"FAO, Global Forest Resources Assessment",,E: Estimated data,4127,4127,4127,4127,4127,2015,227
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,796,Turks and Caicos Islands,29,Caribbean,Country,TCA,0,-71.745121,21.80780585,,HA_TH,Thousands of hectares,,,G,Global,,FAO Estimate,"FAO, Global Forest Resources Assessment",,E: Estimated data,34.4,34.4,34.4,34.4,34.4,2015,228
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,798,Tuvalu,61,Polynesia,Country,TUV,1,178.6679611,-7.460048071,,HA_TH,Thousands of hectares,,,G,Global,,FAO Estimate,"FAO, Global Forest Resources Assessment",,E: Estimated data,1,1,1,1,1,2015,229
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,800,Uganda,14,Eastern Africa,Country,UGA,1,32.39100438,1.279557331,,HA_TH,Thousands of hectares,,,G,Global,,Official country data submitted to FAO,"FAO, Global Forest Resources Assessment",,C: Country data,3869,3429,2753,2077,2077,2015,230
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,804,Ukraine,151,Eastern Europe,Country,UKR,1,31.40270802,49.00735945,,HA_TH,Thousands of hectares,,,G,Global,,Official country data submitted to FAO,"FAO, Global Forest Resources Assessment",,C: Country data,9510,9575,9548,9657,9657,2015,231
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,807,North Macedonia,39,Southern Europe,Country,MKD,1,21.7007909,41.60048068,,HA_TH,Thousands of hectares,,,G,Global,,FAO Estimate,"FAO, Global Forest Resources Assessment",,E: Estimated data,958,975,998,998,998,2015,232
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,818,Egypt,15,Northern Africa,Country,EGY,1,29.77468534,26.57438204,,HA_TH,Thousands of hectares,,,G,Global,,Official country data submitted to FAO,"FAO, Global Forest Resources Assessment",,C: Country data,59,67,70,73,73,2015,233
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,826,United Kingdom of Great Britain and Northern Ireland,154,Northern Europe,Country,GBR,1,-2.23830539,53.27691757,,HA_TH,Thousands of hectares,,,G,Global,,Official country data submitted to FAO,"FAO, Global Forest Resources Assessment",,C: Country data,2954,3021,3059,3144,3144,2015,234
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,831,Guernsey,830,Channel Islands,Country,GGY,0,-2.200712402,49.71561166,,HA_TH,Thousands of hectares,,,G,Global,,FAO Estimate,"FAO, Global Forest Resources Assessment",,E: Estimated data,0.2,0.2,0.2,0.2,0.2,2015,235
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,832,Jersey,830,Channel Islands,Country,JEY,0,-2.136773508,49.22353354,,HA_TH,Thousands of hectares,,,G,Global,,FAO Estimate,"FAO, Global Forest Resources Assessment",,E: Estimated data,0.6,0.6,0.6,0.6,0.6,2015,236
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,833,Isle of Man,154,Northern Europe,Country,IMN,0,-4.538190305,54.22880901,,HA_TH,Thousands of hectares,,,G,Global,,FAO Estimate,"FAO, Global Forest Resources Assessment",,E: Estimated data,3.46,3.46,3.46,3.46,3.46,2015,237
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,834,United Republic of Tanzania,14,Eastern Africa,Country,TZA,1,34.80521182,-6.265332606,,HA_TH,Thousands of hectares,,,G,Global,,Official country data submitted to FAO,"FAO, Global Forest Resources Assessment",,C: Country data,51920,49920,47920,46060,46060,2015,238
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,840,United States of America,21,Northern America,Country,USA,1,-99.13830311,39.5277871,,HA_TH,Thousands of hectares,,,G,Global,,Official country data submitted to FAO,"FAO, Global Forest Resources Assessment",,C: Country data,303536,304757,308720,310095,310095,2015,239
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,850,United States Virgin Islands,29,Caribbean,Country,VIR,0,-64.76960113,17.73297693,,HA_TH,Thousands of hectares,,,G,Global,,Official country data submitted to FAO,"FAO, Global Forest Resources Assessment",,C: Country data,20.47,18.73,18.16,17.6,17.6,2015,240
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,854,Burkina Faso,11,Western Africa,Country,BFA,1,-1.742843829,12.27491081,,HA_TH,Thousands of hectares,,,G,Global,,Official country data submitted to FAO,"FAO, Global Forest Resources Assessment",,C: Country data,6248,5949,5649,5350,5350,2015,241
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,858,Uruguay,5,South America,Country,URY,1,-56.01387025,-32.8002838,,HA_TH,Thousands of hectares,,,G,Global,,Official country data submitted to FAO,"FAO, Global Forest Resources Assessment",,C: Country data,1369.7,1521.8,1731.3,1845,1845,2015,242
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,860,Uzbekistan,143,Central Asia,Country,UZB,1,63.11944558,41.77560518,,HA_TH,Thousands of hectares,,,G,Global,,Official country data submitted to FAO,"FAO, Global Forest Resources Assessment",,C: Country data,3212,3295,3275.5,3219.9,3219.9,2015,243
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,862,Venezuela (Bolivarian Republic of),5,South America,Country,VEN,1,-66.15642084,7.121324748,,HA_TH,Thousands of hectares,,,G,Global,,Official country data submitted to FAO,"FAO, Global Forest Resources Assessment",,C: Country data,49151,47713,47505,46683,46683,2015,244
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,876,Wallis and Futuna Islands,61,Polynesia,Country,WLF,0,-176.2034788,-13.28471201,,HA_TH,Thousands of hectares,,,G,Global,,Official country data submitted to FAO,"FAO, Global Forest Resources Assessment",,C: Country data,5.81,5.81,5.82,5.83,5.83,2015,245
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,882,Samoa,61,Polynesia,Country,WSM,1,-172.4430749,-13.61541469,,HA_TH,Thousands of hectares,,,G,Global,,FAO Estimate,"FAO, Global Forest Resources Assessment",,E: Estimated data,171,171,171,171,171,2015,246
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,887,Yemen,145,Western Asia,Country,YEM,1,45.22389143,15.22242099,,HA_TH,Thousands of hectares,,,G,Global,,FAO Estimate,"FAO, Global Forest Resources Assessment",,E: Estimated data,549,549,549,549,549,2015,247
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,894,Zambia,14,Eastern Africa,Country,ZMB,1,27.850329,-14.59701056,,HA_TH,Thousands of hectares,,,G,Global,,Official country data submitted to FAO,"FAO, Global Forest Resources Assessment",,C: Country data,51134,50301,49468,48635,48635,2015,248
